Athlete_ID,athleteGuid,firstName,middleName,lastName,gender,gradeLevel,Sport_ID,sportName,SchoolId,SchoolName,TeamLevel,TeamLevelText,YearsPlayingSport,Height,Weight,isMultiSport,secondSport_ID,sportsPlayed
108001056,A50CD8F4-81D0-4804-BC23-DE63945C80DC,Trey,J.,Morales,M,10,18,Wrestling,2738,Cedar Creek High School,2,Junior Varsity,5,65,187,1,3.0,Wrestling; Football
108001057,8F57CAC4-24AB-40C9-AA6E-3D7372C392FF,Grace,,Adams,F,7,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,2,62,130,0,,Football
108001058,80746D5B-2C5E-43F0-8E02-2E14EF0E3CFC,Nora,A.,Moore,F,7,9,Softball,2741,Red Oak Middle School,4,7th/8th Grade,2,63,126,0,,Softball
108001059,C11A81DB-FD0E-48E4-BCB8-CA0BB6D2DF08,Maya,R.,Vargas,F,12,12,Volleyball,2739,Prairie View High School,3,Freshman,7,71,157,0,,Volleyball
108001060,A445C492-2883-4AB8-B0BC-71432A946A71,Angel,,Watson,M,10,14,Track & Field,2737,North Star High School,3,Freshman,5,68,169,0,,Track & Field
108001061,C7B48A69-F67E-4E85-86EC-703031956696,Taylor,L.,Evans,F,12,14,Track & Field,2739,Prairie View High School,1,Varsity,8,68,117,0,,Track & Field
108001062,021D26E7-8D70-48C1-971A-87630F3C5BE4,Chen,A.,Bennett,M,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,3,69,170,0,,Basketball
108001063,3A1878E2-5D05-4E22-B804-AE94AF829409,Addison,L.,Chavez,F,9,25,Soccer,2739,Prairie View High School,1,Varsity,4,66,111,0,,Soccer
108001064,954D89D3-EAFF-4EAF-BA7B-EC0D21FBF8B2,Emmett,,Reed,M,12,3,Football,2739,Prairie View High School,1,Varsity,5,70,198,0,,Football
108001065,B4E3F176-B18D-42ED-BC71-1715E0F24C35,Cameron,,Ruiz,M,11,12,Volleyball,2738,Cedar Creek High School,1,Varsity,6,64,212,1,32.0,Volleyball; Swimming
108001066,ADB7D192-D218-4CEC-AE47-EA2681657E06,Cameron,,Rivera,M,12,25,Soccer,2738,Cedar Creek High School,2,Junior Varsity,7,71,158,0,,Soccer
108001067,BC53350A-5ED9-4ADB-BB3E-537FE3A32A4D,Jose,,Kim,M,11,21,Cross Country,2737,North Star High School,1,Varsity,5,72,161,0,,Cross Country
108001068,C5E26575-43C6-4A01-B1E7-CDA5CDCB20C4,Miguel,M.,Sanders,M,10,25,Soccer,2737,North Star High School,1,Varsity,4,68,130,0,,Soccer
108001069,A525E3EC-29AD-4F0B-80DB-0D61D54C51CE,Judah,A.,Gutierrez,M,10,5,Baseball,2740,Lakeside High School,2,Junior Varsity,4,66,175,0,,Baseball
108001070,798C121E-7062-4646-A01E-A81AA806CA6B,Estrella,A.,Wilson,F,12,9,Softball,2740,Lakeside High School,3,Freshman,9,70,108,0,,Softball
108001071,3A1B3428-6993-4A09-8F96-DD914B1E0912,Silas,,Mitchell,M,10,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,4,70,180,0,,Basketball
108001072,35CF8C12-01BF-42D0-8D71-19E5D9655F62,Peyton,M.,Wilson,F,7,14,Track & Field,2742,Bluebonnet Middle School,4,7th/8th Grade,2,64,104,0,,Track & Field
108001073,C70A5C02-5498-43FC-B908-55A639075B95,Zion,J.,Lewis,M,11,25,Soccer,2739,Prairie View High School,2,Junior Varsity,3,69,197,0,,Soccer
108001074,285EB990-2BE6-451D-AEDF-F09B9C7C3B00,Amara,L.,Morales,F,10,3,Football,2737,North Star High School,2,Junior Varsity,5,65,168,0,,Football
108001075,3582BD7D-4F4C-41F3-BE63-F86A87CC3874,Trinity,,Phillips,F,11,14,Track & Field,2737,North Star High School,1,Varsity,4,66,122,0,,Track & Field
108001076,96D515CD-66A9-418A-9D8F-B6A9B4130F53,Rhett,A.,Adams,M,11,32,Swimming,2738,Cedar Creek High School,1,Varsity,6,69,171,0,,Swimming
108001077,812FC08B-C3E6-465D-886E-DDE547229D55,Hayden,J.,Anderson,M,9,5,Baseball,2740,Lakeside High School,2,Junior Varsity,2,71,181,1,18.0,Baseball; Wrestling
108001078,653E9E2D-316D-4C62-ADA0-8FB01C0392D7,Reagan,,Peterson,F,11,28,Cheer,2740,Lakeside High School,1,Varsity,6,66,125,0,,Cheer
108001079,17EACBE7-8638-4B9B-9430-09E83B647E9B,Kya,,Phillips,F,7,7,Basketball,2741,Red Oak Middle School,4,7th/8th Grade,2,67,133,0,,Basketball
108001080,78F557D4-2CA9-4D26-A021-DAF1CE93EF06,Tatum,,Jackson,F,9,7,Basketball,2737,North Star High School,1,Varsity,5,66,146,0,,Basketball
108001081,9F4594C9-7035-4835-8C40-2D920221152A,Taylor,,Johnson,F,11,3,Football,2737,North Star High School,1,Varsity,6,69,170,0,,Football
108001082,C8380A91-B8A2-49B0-97FA-7963B42F80F3,Sage,R.,Cruz,F,11,28,Cheer,2738,Cedar Creek High School,1,Varsity,7,60,149,0,,Cheer
108001083,988AB3B4-02A5-4367-AD37-A35708F158DA,Selena,M.,Young,F,10,12,Volleyball,2739,Prairie View High School,3,Freshman,5,66,119,1,9.0,Volleyball; Softball
108001084,6E6AA1C1-E4B5-4CDA-B5FC-0F7E747CC87B,Harper,,Campbell,F,9,9,Softball,2738,Cedar Creek High School,3,Freshman,2,65,121,0,,Softball
108001085,E5089879-E069-445E-8802-3D8B17196C28,Reese,,Diaz,F,9,9,Softball,2737,North Star High School,2,Junior Varsity,4,65,163,0,,Softball
108001086,B7526AA4-BA51-441A-B0B1-23BAE7CFD272,Kai,M.,Watson,M,10,14,Track & Field,2739,Prairie View High School,1,Varsity,6,69,158,1,30.0,Track & Field; Tennis
108001087,A16EB657-EF8F-4FFA-ACBC-49014B8FB6CC,Quinn,M.,Gray,F,9,3,Football,2739,Prairie View High School,2,Junior Varsity,7,59,140,1,21.0,Football; Cross Country
108001088,0D930778-D395-4401-936E-217CB21A5C4B,Silas,,Ramos,M,10,25,Soccer,2737,North Star High School,1,Varsity,6,74,184,0,,Soccer
108001089,320F4687-B0DD-4A79-A06B-35EA07F1F052,Ximena,L.,Kim,F,9,25,Soccer,2737,North Star High School,2,Junior Varsity,1,63,116,0,,Soccer
108001090,E49D63E5-15A3-40FA-A73D-A6662AEE7BB0,Weston,,Reyes,M,12,25,Soccer,2737,North Star High School,2,Junior Varsity,4,72,125,1,7.0,Soccer; Basketball
108001091,B91E7DC0-9C71-415C-A1F6-FC6993F319D1,Ethan,M.,Hernandez,M,9,12,Volleyball,2740,Lakeside High School,1,Varsity,6,69,151,0,,Volleyball
108001092,92C0D7AC-BE68-46F5-A767-2FA319F71286,Paisley,,Green,F,10,3,Football,2739,Prairie View High School,1,Varsity,5,66,153,0,,Football
108001093,9417BAC2-F176-4112-8667-CAC4ACD2BA72,Ivy,,Brown,F,12,25,Soccer,2739,Prairie View High School,2,Junior Varsity,5,66,147,1,21.0,Soccer; Cross Country
108001094,E3EAD088-9118-4F64-B255-9D8ECAA0B127,Taylor,J.,Brown,F,11,12,Volleyball,2740,Lakeside High School,2,Junior Varsity,8,74,145,0,,Volleyball
108001095,3F9658BD-3A00-46DB-A179-AA2F51C96D24,Hunter,L.,Morris,M,9,3,Football,2738,Cedar Creek High School,2,Junior Varsity,3,68,208,1,5.0,Football; Baseball
108001096,CAA13251-D13D-47FD-8603-6D5A23B0AC3F,Malik,,Patel,M,11,14,Track & Field,2738,Cedar Creek High School,2,Junior Varsity,6,66,141,0,,Track & Field
108001097,F1926505-40B2-4342-89C0-1D89E77960E6,Isaiah,A.,Flores,M,9,5,Baseball,2740,Lakeside High School,1,Varsity,2,70,122,0,,Baseball
108001098,67661A78-1A93-49DC-B609-67892B2BCDAF,Nina,J.,Rogers,F,9,25,Soccer,2739,Prairie View High School,2,Junior Varsity,2,58,125,1,32.0,Soccer; Swimming
108001099,EB66972E-B820-4699-93A5-EC045536BFC4,Xavier,M.,Lopez,M,11,21,Cross Country,2740,Lakeside High School,1,Varsity,4,70,99,0,,Cross Country
108001100,0786E616-25A4-4D92-8436-1B6B63625903,Paisley,L.,Jackson,F,12,25,Soccer,2739,Prairie View High School,1,Varsity,7,65,142,0,,Soccer
108001101,1717D177-639D-4E2A-A2A5-74ADEE1CBA18,Zion,,Allen,M,12,25,Soccer,2739,Prairie View High School,3,Freshman,9,73,141,0,,Soccer
108001102,819E598D-E944-456B-8277-82A8A7A5496F,Sofia,,Murphy,F,8,28,Cheer,2742,Bluebonnet Middle School,4,7th/8th Grade,2,60,99,1,30.0,Cheer; Tennis
108001103,E187F072-0018-4D5C-8E6E-9996845C2D30,Quinn,R.,Carter,F,12,7,Basketball,2738,Cedar Creek High School,2,Junior Varsity,8,69,172,0,,Basketball
108001104,7152916F-5A6B-439C-92C1-88DADD2EE3AE,Jada,L.,Anderson,F,11,28,Cheer,2737,North Star High School,2,Junior Varsity,8,60,116,1,30.0,Cheer; Tennis
108001105,4321AA04-9D9E-4320-9290-110A59DC256F,Isaiah,R.,Johnson,M,11,14,Track & Field,2739,Prairie View High School,1,Varsity,6,70,163,1,18.0,Track & Field; Wrestling
108001106,E069017F-FF97-4C22-AD9A-E73C9B642239,Trevon,J.,Roberts,M,9,12,Volleyball,2740,Lakeside High School,2,Junior Varsity,3,70,153,0,,Volleyball
108001107,49F53A7E-E88E-4800-B80E-579ED7696459,Paisley,M.,Castillo,F,12,12,Volleyball,2739,Prairie View High School,3,Freshman,5,69,125,0,,Volleyball
108001108,753FA214-9499-4B05-927D-87780BA8306E,Cole,R.,Reyes,M,10,18,Wrestling,2738,Cedar Creek High School,2,Junior Varsity,5,68,163,1,14.0,Wrestling; Track & Field
108001109,46B283C3-0F72-4F57-ACAA-4556DAA62BA9,Bryce,R.,Scott,M,12,21,Cross Country,2739,Prairie View High School,1,Varsity,8,68,144,1,25.0,Cross Country; Soccer
108001110,06BE2586-E185-4B4E-A226-366C38475BBC,Dominic,J.,Lewis,M,11,7,Basketball,2737,North Star High School,2,Junior Varsity,5,72,114,0,,Basketball
108001111,124A6624-AFB8-4D8F-AF5A-AADC6E20BDC9,Taylor,A.,Nguyen,F,9,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,4,64,157,0,,Track & Field
108001112,EDD7C38C-1BFE-40BB-A940-F14D99AAC03B,Sofia,L.,Vargas,F,10,3,Football,2737,North Star High School,1,Varsity,4,64,137,0,,Football
108001113,E55A626B-43A1-41A8-9651-2892E25A938F,Estrella,,Diaz,F,10,28,Cheer,2738,Cedar Creek High School,3,Freshman,3,59,94,1,32.0,Cheer; Swimming
108001114,57BFCA42-0EE8-48C6-B876-9E9235460301,Jordan,A.,Phillips,M,12,5,Baseball,2739,Prairie View High School,1,Varsity,6,72,167,0,,Baseball
108001115,419C9E9E-49AD-4CA0-BDA2-0EE9934F04F7,Marcus,J.,Watson,M,9,7,Basketball,2740,Lakeside High School,1,Varsity,6,74,157,0,,Basketball
108001116,83E80BE5-F5DB-4857-9962-4AB46B99B898,Cole,A.,Howard,M,8,7,Basketball,2742,Bluebonnet Middle School,4,7th/8th Grade,4,71,159,1,30.0,Basketball; Tennis
108001117,0E7CA79A-9A4C-4C4E-878A-E2EB5DA8D522,Avery,,Mitchell,F,11,28,Cheer,2740,Lakeside High School,1,Varsity,6,65,118,0,,Cheer
108001118,20F70DDD-5CE2-468A-8443-A6C552C89331,Dakota,,Green,M,12,14,Track & Field,2740,Lakeside High School,1,Varsity,7,68,174,0,,Track & Field
108001119,54429F23-E906-4247-8D68-FCFF87AC9743,Selena,A.,Reyes,F,11,3,Football,2739,Prairie View High School,2,Junior Varsity,5,69,150,0,,Football
108001120,8DF75B15-E7AF-4C56-9999-31D135A2EE45,Colt,,Mendoza,M,10,3,Football,2739,Prairie View High School,2,Junior Varsity,5,72,178,0,,Football
108001121,DB7BBBE6-8E29-4F78-A9EA-BE39F02D0DA5,Skyler,,Vargas,F,12,21,Cross Country,2738,Cedar Creek High School,3,Freshman,9,68,108,0,,Cross Country
108001122,0CB24690-A5E4-4B10-8A00-C97981A57908,Miguel,,Ruiz,M,10,25,Soccer,2737,North Star High School,2,Junior Varsity,4,67,174,0,,Soccer
108001123,79F7EB93-65ED-46B1-A45B-4C7C17710519,Paisley,,Ortiz,F,11,12,Volleyball,2740,Lakeside High School,3,Freshman,5,69,146,0,,Volleyball
108001124,2E55363B-2F9B-4F51-9659-2E5110E2F41D,Tatum,,Adams,F,10,3,Football,2737,North Star High School,3,Freshman,2,69,170,0,,Football
108001125,7979B96C-377F-4404-BBD7-CBC771273CE5,Aiden,M.,Evans,M,9,21,Cross Country,2739,Prairie View High School,1,Varsity,5,67,155,0,,Cross Country
108001126,5DF4BE60-F069-4E0B-B3D2-F89C6F9A2A9F,Kenzie,L.,Evans,F,10,9,Softball,2739,Prairie View High School,2,Junior Varsity,6,64,133,1,21.0,Softball; Cross Country
108001127,FA1BFC06-BDD6-4B54-876D-0DAEBC3ACB21,Jaxon,M.,Green,M,8,5,Baseball,2741,Red Oak Middle School,4,7th/8th Grade,5,69,150,1,18.0,Baseball; Wrestling
108001128,162F32D8-9D14-46DE-A01F-2C72587A956A,Quinn,J.,Harris,F,7,12,Volleyball,2741,Red Oak Middle School,4,7th/8th Grade,1,62,124,0,,Volleyball
108001129,111B6DEB-E8B7-4F74-B210-CA7A44F823A4,Trinity,,Lewis,F,10,21,Cross Country,2738,Cedar Creek High School,3,Freshman,6,61,112,0,,Cross Country
108001130,445F6214-32E7-463C-B98E-F1E5C50F139E,Marcus,,Cooper,M,9,25,Soccer,2738,Cedar Creek High School,1,Varsity,1,72,127,1,7.0,Soccer; Basketball
108001131,088DEC94-7441-4008-95EE-BD28AC4EE02F,Colt,L.,Cook,M,12,7,Basketball,2738,Cedar Creek High School,1,Varsity,8,70,170,0,,Basketball
108001132,45456B08-6254-47F3-B3F1-FCBAF346DD70,Reese,L.,Torres,F,11,21,Cross Country,2740,Lakeside High School,1,Varsity,6,68,131,0,,Cross Country
108001133,D0F5855C-D41C-43F7-BF84-C2AC06B6A612,Jaxon,M.,Bailey,M,9,14,Track & Field,2739,Prairie View High School,1,Varsity,2,70,142,0,,Track & Field
108001134,BF0C3A28-20D0-43BC-ABF6-F3DFFC146EA0,Zara,,Anderson,F,11,3,Football,2737,North Star High School,2,Junior Varsity,7,65,169,0,,Football
108001135,D77DE581-BE72-4EED-8C54-7533D42FE09D,Sage,M.,Price,F,10,3,Football,2737,North Star High School,1,Varsity,3,66,137,0,,Football
108001136,44A4E28C-62D2-49A4-A48E-1DEA24E546D6,Casey,J.,Turner,M,11,18,Wrestling,2738,Cedar Creek High School,2,Junior Varsity,8,68,143,0,,Wrestling
108001137,4CB8ED30-5EBA-4716-8FBB-4D438302D2BF,Malik,,Baker,M,10,7,Basketball,2739,Prairie View High School,3,Freshman,6,70,170,0,,Basketball
108001138,51E3E636-FE90-49D5-9496-7F63151CB2CB,Camila,A.,Ward,F,11,9,Softball,2740,Lakeside High School,1,Varsity,4,69,142,0,,Softball
108001139,D205079B-DE49-4F8D-9EC8-29DDAFCC94EB,Avery,M.,Rivera,F,10,12,Volleyball,2738,Cedar Creek High School,3,Freshman,2,68,158,0,,Volleyball
108001140,A8194B63-44C1-4A63-8453-316D192CA335,Noah,,Murphy,M,8,5,Baseball,2741,Red Oak Middle School,4,7th/8th Grade,4,65,172,0,,Baseball
108001141,5E8E0F10-2A8B-4672-A784-B13EF4B55E4C,Jaxon,J.,Thomas,M,12,5,Baseball,2738,Cedar Creek High School,2,Junior Varsity,7,68,190,0,,Baseball
108001142,44928D0E-ABD9-429C-A032-D7A95A7B7CDA,Colt,,Harris,M,11,25,Soccer,2739,Prairie View High School,2,Junior Varsity,4,68,153,0,,Soccer
108001143,C79481E0-9DC7-449F-870C-6BCE9D169A91,Diego,,Kim,M,8,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,5,71,141,1,21.0,Football; Cross Country
108001144,C0B794A9-A49A-4C8E-8BFE-76AD984048C3,Sofia,,Scott,F,9,3,Football,2737,North Star High School,2,Junior Varsity,6,68,119,0,,Football
108001145,B0A0F171-737D-4170-8A56-15145934BECB,Kenzie,L.,Sanders,F,12,3,Football,2737,North Star High School,1,Varsity,8,68,123,0,,Football
108001146,7AF31C5E-7749-4281-9C73-E00E4A97E87B,Knox,,Mendoza,M,11,5,Baseball,2738,Cedar Creek High School,1,Varsity,5,70,145,1,30.0,Baseball; Tennis
108001147,85BE52F6-C8E4-48C6-B38C-49B47647F68D,Bryce,M.,Lopez,M,9,21,Cross Country,2737,North Star High School,2,Junior Varsity,4,66,125,0,,Cross Country
108001148,B2A00DE2-34A0-4CCC-98CF-7F1E761CED3A,Alex,,Scott,M,9,3,Football,2737,North Star High School,2,Junior Varsity,4,66,226,0,,Football
108001149,6FCB8219-435E-4E55-AB57-16632437ACBB,Sierra,R.,White,F,11,7,Basketball,2739,Prairie View High School,1,Varsity,6,63,153,1,32.0,Basketball; Swimming
108001150,69A13373-0C1A-4789-BB4B-685D06FEE56E,Peyton,L.,Jackson,F,11,3,Football,2738,Cedar Creek High School,3,Freshman,8,58,136,1,14.0,Football; Track & Field
108001151,70128A46-0F02-470B-A673-C010FF6B02A4,Casey,R.,Garcia,M,11,7,Basketball,2739,Prairie View High School,3,Freshman,4,72,181,1,12.0,Basketball; Volleyball
108001152,C53289CF-9E0F-451D-ABB6-85E3736018CF,Sage,A.,Morales,F,9,9,Softball,2737,North Star High School,3,Freshman,1,62,89,0,,Softball
108001153,CD0DEB41-EE1F-4051-9E39-420C86DFC37A,Nora,,Stewart,F,12,9,Softball,2738,Cedar Creek High School,3,Freshman,7,65,141,1,28.0,Softball; Cheer
108001154,1C51BC26-B7D1-48BA-B4B1-9E517F1BCD44,Wren,A.,Allen,F,12,14,Track & Field,2737,North Star High School,3,Freshman,5,67,152,0,,Track & Field
108001155,8B3A80E8-54A2-45CD-AD7E-3E9416109958,Brady,J.,King,M,11,30,Tennis,2740,Lakeside High School,2,Junior Varsity,8,69,201,0,,Tennis
108001156,E5F6233B-0BFD-4F8E-A617-2266A0F35E71,Raj,M.,Cooper,M,9,3,Football,2739,Prairie View High School,3,Freshman,4,66,171,0,,Football
108001157,E457835D-DEB6-4A58-982C-C5C436F31993,Malik,,Alvarez,M,10,3,Football,2740,Lakeside High School,3,Freshman,5,72,274,0,,Football
108001158,CA249702-A690-4C4B-92D6-ED6743D2C38F,Roman,J.,McCoy,M,9,18,Wrestling,2740,Lakeside High School,2,Junior Varsity,6,68,146,0,,Wrestling
108001159,656CF4D0-307A-48B8-881D-A8989C149572,Grace,R.,Cook,F,10,9,Softball,2737,North Star High School,2,Junior Varsity,6,68,147,0,,Softball
108001160,F324D685-29D2-4971-AA56-B13C94A3ACD6,Journee,R.,Kim,F,12,3,Football,2737,North Star High School,3,Freshman,3,64,163,0,,Football
108001161,0D636327-5751-4059-9457-E990CC55DD44,Dakota,M.,Morris,M,11,18,Wrestling,2737,North Star High School,1,Varsity,4,67,153,0,,Wrestling
108001162,8A88578C-F3DD-4D08-8B00-31E5EC0E1A2B,Emerson,A.,Scott,F,9,3,Football,2737,North Star High School,3,Freshman,1,62,125,1,9.0,Football; Softball
108001163,9470B659-821A-45D6-A7CB-FDF2309FE440,Sierra,J.,Sanders,F,11,12,Volleyball,2738,Cedar Creek High School,3,Freshman,5,67,119,0,,Volleyball
108001164,195AA465-D4A5-487E-9273-46DB3324D0CB,Amara,,Stewart,F,9,12,Volleyball,2737,North Star High School,1,Varsity,4,67,120,0,,Volleyball
108001165,64F2F182-46CD-460B-9C7F-837E10A984B6,Camila,R.,Chavez,F,12,9,Softball,2737,North Star High School,1,Varsity,7,67,163,0,,Softball
108001166,7CF30BC6-9D87-494D-9D03-0D8EDDA9A6E5,Nora,L.,Bennett,F,9,25,Soccer,2739,Prairie View High School,2,Junior Varsity,2,64,119,0,,Soccer
108001167,4AC27C7F-72ED-44EB-843F-A02FB902A08B,Zion,L.,Morris,M,10,18,Wrestling,2739,Prairie View High School,2,Junior Varsity,4,69,148,0,,Wrestling
108001168,EADF7400-B9F5-4461-9C00-5661D726B959,Ana,,Nguyen,F,11,3,Football,2740,Lakeside High School,1,Varsity,5,67,125,0,,Football
108001169,0561F15B-FD75-48B9-8107-DD3789DEF393,Nina,J.,Nguyen,F,9,12,Volleyball,2740,Lakeside High School,2,Junior Varsity,5,62,142,0,,Volleyball
108001170,C7678B45-1F12-4CA1-87AD-6E64A598AAF5,Raj,,Reed,M,11,3,Football,2737,North Star High School,2,Junior Varsity,4,70,189,0,,Football
108001171,52AAC6EF-057B-4D38-A9C3-789B1E85809A,Selena,L.,Mendoza,F,12,14,Track & Field,2740,Lakeside High School,3,Freshman,5,64,154,0,,Track & Field
108001172,F9A1D484-EC4A-44CD-AC50-5A167AA3E82B,Tyler,,Thomas,M,9,32,Swimming,2737,North Star High School,1,Varsity,5,67,143,0,,Swimming
108001173,9D9B6C41-F690-4B00-9F6D-2A8FDCF4DB39,Maya,J.,Campbell,F,7,12,Volleyball,2742,Bluebonnet Middle School,4,7th/8th Grade,2,64,170,0,,Volleyball
108001174,EFF0D9B3-4A8C-4A7E-9756-5FA20C653983,Dominic,,Flores,M,9,18,Wrestling,2739,Prairie View High School,2,Junior Varsity,2,70,188,1,5.0,Wrestling; Baseball
108001175,99FA7A9A-CD12-44EC-8DD1-EDCF3813BF06,Grant,A.,Edwards,M,11,5,Baseball,2740,Lakeside High School,2,Junior Varsity,3,72,162,0,,Baseball
108001176,BAA4FE7C-A794-4CC8-AB29-4DF2433F3BE5,Noah,,Adams,M,11,25,Soccer,2739,Prairie View High School,1,Varsity,4,73,202,0,,Soccer
108001177,68399ADD-5310-4371-B686-E045AA31BA5B,Trinity,L.,Edwards,F,11,14,Track & Field,2738,Cedar Creek High School,1,Varsity,7,64,113,0,,Track & Field
108001178,5DC2CA5A-A323-4A64-BEA6-9E5AD318FBEC,Trinity,,Edwards,F,9,14,Track & Field,2739,Prairie View High School,2,Junior Varsity,7,67,97,0,,Track & Field
108001179,9BC10501-2EA6-4C6F-ACEA-FEF24670C29C,Paisley,,Bennett,F,12,7,Basketball,2739,Prairie View High School,1,Varsity,5,69,157,0,,Basketball
108001180,1C472891-31AB-4631-9488-A31FFC497B0B,Aisha,R.,Chavez,F,10,28,Cheer,2739,Prairie View High School,1,Varsity,5,61,121,0,,Cheer
108001181,3658A6B1-3453-4885-92A5-1A4B0FF82253,Jada,,Howard,F,11,7,Basketball,2738,Cedar Creek High School,1,Varsity,6,70,146,0,,Basketball
108001182,07A7EB8C-2367-4256-B755-76C172BC1ED0,Morgan,,Kim,F,10,3,Football,2737,North Star High School,3,Freshman,4,63,135,0,,Football
108001183,CAD04EFB-7E9A-4876-9008-068632FFD74A,Sofia,J.,Williams,F,8,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,1,65,143,1,30.0,Football; Tennis
108001184,FDA5DF43-FF94-44E5-84CE-CC6A1067A43D,Selena,R.,Martinez,F,9,25,Soccer,2737,North Star High School,3,Freshman,6,64,121,0,,Soccer
108001185,F4F60567-716C-47D2-B035-6E25C3A3E6D2,Lily,J.,White,F,10,30,Tennis,2740,Lakeside High School,2,Junior Varsity,4,62,124,0,,Tennis
108001186,56F5AA6F-79A0-4E62-8C01-19671AA3B4C9,Lily,,Turner,F,10,28,Cheer,2739,Prairie View High School,1,Varsity,2,62,100,0,,Cheer
108001187,FA8E4663-83A3-4D8D-8D4E-27AF0822327C,Avery,,Chen,F,12,25,Soccer,2737,North Star High School,1,Varsity,6,69,135,1,28.0,Soccer; Cheer
108001188,5571D130-D804-4404-B695-961FC59AF97F,Trinity,,Moore,F,10,12,Volleyball,2737,North Star High School,1,Varsity,5,63,119,0,,Volleyball
108001189,8089F417-0AB6-4C05-B1FD-3B729FA13C29,Selena,L.,Lopez,F,12,14,Track & Field,2738,Cedar Creek High School,3,Freshman,6,63,139,1,18.0,Track & Field; Wrestling
108001190,E41774B1-17C3-470B-9DF0-795C45A5C5D9,Trevon,A.,Ruiz,M,8,5,Baseball,2741,Red Oak Middle School,4,7th/8th Grade,3,67,132,1,30.0,Baseball; Tennis
108001191,33B9011A-3624-4BC8-82A2-24BC2A692F22,Marcus,L.,Gomez,M,10,14,Track & Field,2737,North Star High School,2,Junior Varsity,5,67,143,0,,Track & Field
108001192,E76CE1FE-A02B-424C-845D-D38F03FD59C9,Xavier,,Walker,M,9,18,Wrestling,2738,Cedar Creek High School,1,Varsity,5,72,190,0,,Wrestling
108001193,4065235E-C357-474E-A044-A210071D7D8E,Kai,R.,Okafor,M,11,5,Baseball,2739,Prairie View High School,2,Junior Varsity,7,71,163,1,7.0,Baseball; Basketball
108001194,0C587EEB-A75C-48A5-BCA3-E0AEC9B150FF,Nina,,James,F,9,12,Volleyball,2737,North Star High School,1,Varsity,3,67,131,1,25.0,Volleyball; Soccer
108001195,F0C189A0-E097-40A7-849A-D775883AB3DB,Estrella,L.,Flores,F,9,3,Football,2740,Lakeside High School,2,Junior Varsity,4,62,164,0,,Football
108001196,25C8B2E1-EFC1-4D33-AB34-9211E7884D55,Tatum,,Stewart,F,10,12,Volleyball,2737,North Star High School,1,Varsity,4,69,130,0,,Volleyball
108001197,2BFF2671-614A-4D8F-8B26-3E4B83BD3A7C,Jada,M.,White,F,11,25,Soccer,2740,Lakeside High School,1,Varsity,4,66,150,1,12.0,Soccer; Volleyball
108001198,FA9BC1D9-E16B-4E68-97F0-9E5F61DDC878,Noah,,Gray,M,8,3,Football,2741,Red Oak Middle School,4,7th/8th Grade,3,69,203,0,,Football
108001199,5CF894E3-4A0D-4ABF-9FCE-48AE6A8826EA,Miguel,,King,M,7,5,Baseball,2741,Red Oak Middle School,4,7th/8th Grade,2,64,176,0,,Baseball
108001200,EEFD2D6C-E028-4BFB-9557-F1B964086194,Alondra,L.,Alvarez,F,10,12,Volleyball,2739,Prairie View High School,1,Varsity,4,66,147,0,,Volleyball
108001201,1C4C4C4C-8759-4869-8450-3EA74B1BA195,Tyler,,Ramos,M,10,30,Tennis,2739,Prairie View High School,2,Junior Varsity,3,69,200,0,,Tennis
108001202,C1AA73AC-1AEE-464A-BC77-D791FEF648CA,Rowan,L.,Lopez,F,9,25,Soccer,2738,Cedar Creek High School,2,Junior Varsity,2,61,131,0,,Soccer
108001203,256A63C7-78A3-4E89-81D2-3FFB453B6BF8,Cole,L.,Evans,M,11,14,Track & Field,2740,Lakeside High School,1,Varsity,5,67,167,0,,Track & Field
108001204,682423CA-4987-437F-81CB-BAFF954EB6A6,Sage,,Vargas,F,7,3,Football,2742,Bluebonnet Middle School,4,7th/8th Grade,2,62,140,0,,Football
108001205,C8864379-E06D-48FD-AB40-88BF6F2F6C97,Lily,R.,Johnson,F,12,3,Football,2740,Lakeside High School,3,Freshman,5,64,148,1,30.0,Football; Tennis
108001206,6E7B805D-0A05-4F40-93A9-5F9956AB1F16,Omar,J.,Baker,M,11,18,Wrestling,2738,Cedar Creek High School,1,Varsity,7,65,143,0,,Wrestling
108001207,7DB2C6A3-8AED-45CF-94FE-476AB799418C,Estrella,,Cruz,F,10,21,Cross Country,2737,North Star High School,1,Varsity,3,63,89,0,,Cross Country
108001208,96691C3C-D542-4055-A13A-0190B04CF82F,Zara,,Martinez,F,12,30,Tennis,2740,Lakeside High School,3,Freshman,5,64,119,0,,Tennis
108001209,C8F30B69-67C3-4115-9FEB-DD5E0B9A407E,Avery,A.,Morgan,F,11,7,Basketball,2739,Prairie View High School,2,Junior Varsity,6,70,141,1,3.0,Basketball; Football
108001210,C0CCC860-8288-4173-93AA-18467CAD937C,Addison,,Cook,F,12,28,Cheer,2737,North Star High School,1,Varsity,9,68,101,0,,Cheer
